date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:43:44	9080/9080	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2017:43:44%20GMT	https://static.wixstatic.com/media/b5ddf9_011d4e1025804c03a86d221fc8208885~mv2.png/v1/fill/w_49,h_62,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b5ddf9_011d4e1025804c03a86d221fc8208885~mv2.png	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/b5ddf9_011d4e1025804c03a86d221fc8208885_mv2.png/v1/fill/w_49,h_62,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/b5ddf9_011d4e1025804c03a86d221fc8208885_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/post/souffl%c3%a9-usher)
11:43:47	1062656/1062656	---MCZ	200	added ('OK')	text/html	etag:W/%222a90f6abd9588e8540bd9e5192ac839e%22	https://revistaclustermx.wixsite.com/misitio-2/blog/categories/sinestesia	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/blog/categories/sinestesia.html	(from https://revistaclustermx.wixsite.com/misitio-2/post/souffl%c3%a9-usher)
11:43:48	590554/590554	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%227c1cf72c5b8fdc32f1d7abd476428ab7%22	https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/c	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/c.31c.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile)
11:43:51	590668/590668	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220257245868605eb1250afdf0f84c22f4%22	https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/t	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/t.31d.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile)
11:43:52	489620/489620	---MCZ	200	added ('OK')	text/html	etag:W/%2201223a7050757d34d6aca88b6a457b5c%22	https://revistaclustermx.wixsite.com/misitio-2/en/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/en/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile)
11:43:55	589357/589357	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22424f9f10a0c565653876487e1469f7f2%22	https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/robots.txt	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/robots.31f.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile)
11:43:56	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:43:56%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/sitemap.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/sitemap.320.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile)
11:43:57	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:43:57%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/feed.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/feed.321.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile)
11:43:58	490591/490591	---MCZ	200	added ('OK')	text/html	etag:W/%223d85b808a86c4850d806822981732a04%22	https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/decodeURIComponent(e	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/decodeURIComponent(e.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/55691ee7-1992-4d46-a76a-132204384f4a/profile)
11:44:00	1062747/1062747	---MCZ	200	added ('OK')	text/html	etag:W/%22c2fdca66d496bf7e3408d92a4d2ed94b%22	https://revistaclustermx.wixsite.com/misitio-2/blog/categories/notas-en-el-o%c3%addo-1	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/blog/categories/notas-en-el-o%c3%addo-1.html	(from https://revistaclustermx.wixsite.com/misitio-2/post/el-sonido-de-lo-que-no-est%c3%a1)
11:44:02	589207/589207	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cbf14673741d99694d58b3097c495bab%22	https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/c	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/c.324.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile)
11:44:05	590668/590668	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22b769b79c19775a4b501c3e2d363eb9ed%22	https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/t	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/t.325.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile)
11:44:07	490352/490352	---MCZ	200	added ('OK')	text/html	etag:W/%22304aa515df2417e18516de04164ef835%22	https://revistaclustermx.wixsite.com/misitio-2/en/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/en/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile)
11:44:10	590797/590797	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22e4a2b578b99134f146953b7cf86b7a3f%22	https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/robots.txt	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/robots.327.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile)
11:44:11	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:44:11%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/sitemap.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/sitemap.328.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile)
11:44:13	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:44:12%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/feed.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/feed.329.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile)
11:44:14	489225/489225	---MCZ	200	added ('OK')	text/html	etag:W/%229a28db6048c79c821b7c74106ac03c65%22	https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/decodeURIComponent(e	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/decodeURIComponent(e.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/9ac8574f-4b24-4483-9aeb-9c543e8543c2/profile)
11:44:15	3473/3473	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2017:44:14%20GMT	https://static.wixstatic.com/media/0711cc_9ad8c7cc5be74182a3052d71be3d2530~mv2.png/v1/fill/w_114,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_9ad8c7cc5be74182a3052d71be3d2530~mv2.png	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_9ad8c7cc5be74182a3052d71be3d2530_mv2.png/v1/fill/w_114,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_9ad8c7cc5be74182a3052d71be3d2530_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/post/once-de-septiembre)
11:44:17	3287/3287	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2017:44:16%20GMT	https://static.wixstatic.com/media/0711cc_57ac96e1b61e467ea026aa21c8b066f6~mv2.png/v1/fill/w_113,h_29,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_57ac96e1b61e467ea026aa21c8b066f6~mv2.png	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_57ac96e1b61e467ea026aa21c8b066f6_mv2.png/v1/fill/w_113,h_29,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_57ac96e1b61e467ea026aa21c8b066f6_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/post/once-de-septiembre)
11:44:18	3488/3488	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2017:44:17%20GMT	https://static.wixstatic.com/media/0711cc_1c8f565b4dda4c608807d3b5f7295fc9~mv2.png/v1/fill/w_112,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_1c8f565b4dda4c608807d3b5f7295fc9~mv2.png	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_1c8f565b4dda4c608807d3b5f7295fc9_mv2.png/v1/fill/w_112,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_1c8f565b4dda4c608807d3b5f7295fc9_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/post/once-de-septiembre)
11:44:20	1064462/1064462	---MCZ	200	added ('OK')	text/html	etag:W/%2263620cada50566d68a1840d8294a92ad%22	https://revistaclustermx.wixsite.com/misitio-2/blog/categories/notas-en-el-tiempo-1	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/blog/categories/notas-en-el-tiempo-1.html	(from https://revistaclustermx.wixsite.com/misitio-2/post/once-de-septiembre)
11:44:22	590803/590803	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22f27c216f0a52d1d7e560ac88f7374ae5%22	https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/c	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/c.32f.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile)
11:44:25	590553/590553	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a5fbf49e6a78e9265c573f9a3ceaf94d%22	https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/t	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/t.330.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile)
11:44:26	489588/489588	---MCZ	200	added ('OK')	text/html	etag:W/%222781bfbea5e1990ddf10604a57397a57%22	https://revistaclustermx.wixsite.com/misitio-2/en/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/en/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile)
11:44:29	590816/590816	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221d274ec5e80bc832bdca15f8c70adbe0%22	https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/robots.txt	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/robots.332.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile)
11:44:30	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:44:30%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/sitemap.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/sitemap.333.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile)
11:44:31	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:44:31%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/feed.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/feed.334.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile)
11:44:33	490454/490454	---MCZ	200	added ('OK')	text/html	etag:W/%22efb685f0359b4c646f5bc8d589340b8d%22	https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/decodeURIComponent(e	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/decodeURIComponent(e.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/be8e67a6-7790-4af1-8fea-104237ee406f/profile)
11:44:36	590652/590652	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%225bc39b89e6d87076ec98b0626be1c6a2%22	https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/c	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/c.336.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile)
11:44:39	590481/590481	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2227078278593ea37f473c34ea2143d522%22	https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/t	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/t.337.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile)
11:44:41	490311/490311	---MCZ	200	added ('OK')	text/html	etag:W/%223a5b7c4f3d0a685dfaad5fb05e1bf088%22	https://revistaclustermx.wixsite.com/misitio-2/en/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/en/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile)
11:44:43	590818/590818	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a018ccc4038d2d01d1e61c2ab6db58b2%22	https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/robots.txt	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/robots.339.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile)
11:44:44	2511/2511	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:44:44%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/sitemap.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/sitemap.33a.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile)
11:44:46	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:44:45%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/feed.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/feed.33b.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile)
11:44:47	490428/490428	---MCZ	200	added ('OK')	text/html	etag:W/%226e09e36cb0dbc1b037bd4e564d4ac29d%22	https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/decodeURIComponent(e	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/decodeURIComponent(e.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/417f9a19-713e-4da2-927f-8cd96dff2e10/profile)
11:44:49	5877/5877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2017:44:48%20GMT	https://static.wixstatic.com/media/0711cc_0e30403672e44c7ba3034ed47084995b~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_0e30403672e44c7ba3034ed47084995b~mv2.jpg	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_0e30403672e44c7ba3034ed47084995b_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_0e30403672e44c7ba3034ed47084995b_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/post/cave-world-discursividad-y-cr%c3%adtica-social)
11:44:52	590640/590640	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22755a412dfc093f4042aa6917f3d0e084%22	https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/c	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/c.33e.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile)
11:44:55	590626/590626	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22bf21aba70249a77827cd49ecb1c1c750%22	https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/t	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/t.33f.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile)
11:44:56	490361/490361	---MCZ	200	added ('OK')	text/html	etag:W/%222b262c3ce2a8284a1cfdd63f91ec11a2%22	https://revistaclustermx.wixsite.com/misitio-2/en/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/en/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile)
11:44:59	590855/590855	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%222636afb01b3421cd058279f818508315%22	https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/robots.txt	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/robots.341.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile)
11:45:00	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:44:59%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/sitemap.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/sitemap.342.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile)
11:45:00	2510/2510	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Jul%202025%2017:45:00%20GMT	https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/feed.xml	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/feed.343.delayed	(from https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile)
11:45:02	490462/490462	---MCZ	200	added ('OK')	text/html	etag:W/%22e04816bf6c2ed7fd34a2d5c646575374%22	https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/decodeURIComponent(e	/home/victus/Desktop/CLUSTER/revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/decodeURIComponent(e.html	(from https://revistaclustermx.wixsite.com/misitio-2/profile/8e88b6bd-0b77-4eca-9754-0e9b01ff7a7c/profile)
11:45:03	3167/3167	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Jul%202025%2017:45:02%20GMT	https://static.wixstatic.com/media/0711cc_1a88fe063864494ea2dd410e44dc6df9~mv2.jpg/v1/fill/w_162,h_162,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_1a88fe063864494ea2dd410e44dc6df9~mv2.jpg	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_1a88fe063864494ea2dd410e44dc6df9_mv2.jpg/v1/fill/w_162,h_162,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_1a88fe063864494ea2dd410e44dc6df9_mv2.jpg	(from https://revistaclustermx.wixsite.com/misitio-2/post/una-breve-diatriba-acompa%c3%b1ada-por-una-apolog%c3%ada-igualmente-corta)
11:45:05	5893/5893	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2017:45:04%20GMT	https://static.wixstatic.com/media/0711cc_b5ffaf0bd0d447f3a5c9b43ced87464b~mv2.png/v1/fill/w_49,h_63,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_b5ffaf0bd0d447f3a5c9b43ced87464b~mv2.png	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_b5ffaf0bd0d447f3a5c9b43ced87464b_mv2.png/v1/fill/w_49,h_63,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_b5ffaf0bd0d447f3a5c9b43ced87464b_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/post/la-trilog%c3%ada-de-virtute-una-historia-de-p%c3%a9rdidas-y-perdones)
11:45:05	6985/6985	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2017:45:05%20GMT	https://static.wixstatic.com/media/0711cc_614017379947464fbc4154b0c6a128af~mv2.png/v1/fill/w_49,h_63,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_614017379947464fbc4154b0c6a128af~mv2.png	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_614017379947464fbc4154b0c6a128af_mv2.png/v1/fill/w_49,h_63,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_614017379947464fbc4154b0c6a128af_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/post/la-trilog%c3%ada-de-virtute-una-historia-de-p%c3%a9rdidas-y-perdones)
11:45:06	8741/8741	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2017:45:06%20GMT	https://static.wixstatic.com/media/0711cc_953538d3c8414b00b7acec54348a74d6~mv2.png/v1/fill/w_49,h_63,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_953538d3c8414b00b7acec54348a74d6~mv2.png	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_953538d3c8414b00b7acec54348a74d6_mv2.png/v1/fill/w_49,h_63,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_953538d3c8414b00b7acec54348a74d6_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/post/la-trilog%c3%ada-de-virtute-una-historia-de-p%c3%a9rdidas-y-perdones)
11:45:09	5633/5633	---M--	200	added ('OK')	image/png	date:Thu,%2010%20Jul%202025%2017:45:08%20GMT	https://static.wixstatic.com/media/0711cc_4c16f85449204f3ea6382de741a369d9~mv2.png/v1/fill/w_49,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_4c16f85449204f3ea6382de741a369d9~mv2.png	/home/victus/Desktop/CLUSTER/static.wixstatic.com/media/0711cc_4c16f85449204f3ea6382de741a369d9_mv2.png/v1/fill/w_49,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0711cc_4c16f85449204f3ea6382de741a369d9_mv2.png	(from https://revistaclustermx.wixsite.com/misitio-2/post/hyperpop-el-soundtrack-para-un-futuro-sinsentido)
